ProductId,UserId,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Cleaned_Text,HelpfulnessRatio,ReviewLength,ReviewDate,ReviewYear,ReviewMonth,TextLength
B000MS83LI,A1VAZMW7W56MNS,0,0,1,2/9/2012,Stale,"I'm really hoping I just got a bad sample, because this thing tasted like jalape&ntilde;o flavored vacuum dust. The color looks so unnatural when you pour it out that you wonder if it glows in the dark.<br /><br />I love jalape&ntilde;os and I will give this another try, just to see if it is really that bad. For now, though, one star is more than enough.",really hoping got bad sample thing tasted like jalapentildeo flavored vacuum dust color look unnatural pour wonder glow darki love jalapentildeos give another try see really bad though  star enough,0,66,2/9/2012,2012,2,356
B000EQT574,A2JZVE0Y19VLL0,0,0,1,6/22/2010,blue chips,The chips are okay Not near as flavorful as the regular blue chips. Nice size bag for a family.,chip okay not near flavorful regular blue chip nice size bag family,0,19,6/22/2010,2010,6,95
B00473JJU8,AOWEZTD98JK08,0,1,1,4/18/2011,Don't get these from Amazon,"I was hoping to stock up my emergency pantry with these but they're heavily dented and lightly rusted, packaged in only a plastic bag. I can't trust them to last very long like this but I'll figure out something to do with them.",hoping stock emergency pantry heavily dented lightly rusted packaged plastic bag not trust last long like figure something,0,43,4/18/2011,2011,4,228
B0040J3BF8,A2KD5HTG1VO403,0,0,1,7/2/2011,"Chewy, rubbery dough","I usually buy Aunt Jemima, but I was craving Pancakes and the store didn't have AJ, so I bought a box of Hungry Jack. Never again. When cooked the pancakes were like I mixed water and flour; they were very chewy and unlike any pancake I've ever had or made.",usually buy aunt jemima craving pancake store not aj bought box hungry jack never cooked pancake like mixed water flour chewy unlike pancake ever made,0,50,7/2/2011,2011,7,257
B0040J7HIU,A38QFM2LRI9M87,1,6,1,5/22/2012,Seller Shipped Wrong Item,This is a review not on the Rice Krispies Treats but rather on the Seller. I ordered this 40 count variety pack and I was shipped a 24 count Original recipe box instead. Clearly this is a huge difference not only in money but in the product itself. I will be returning this ASAP as I feel completely ripped off at this moment. I am very dissapointed.,review not rice krispies treat rather seller ordered 40 count variety pack shipped 24 count original recipe box instead clearly huge difference not money product returning asap feel completely ripped moment dissapointed,0.166666667,67,5/22/2012,2012,5,350
B000EDM772,A2W9KJ1KFE7HGI,3,4,1,12/14/2011,Tastes like cardboard. Don't waste your money,Please don't waste your money. This product has a horrible taste. We followed the directions and it came out of our bread machine looking mangled and twisted with a lumpy texture.,please not waste money product horrible taste followed direction came bread machine looking mangled twisted lumpy texture,0.75,31,12/14/2011,2011,12,179
B004SPOPOU,A3F6UPPU8W8J0U,4,6,1,9/20/2011,Xylitol-sweetened chocolate CAN be yummy,"I had an enormous hope for this ""patent-pending"" technology and was shocked to find that this product doesn't taste like anything. I thought is was just me and tested it on several genetically different individuals. Everybody had the same perception. The manufacturer is called ""Healthy Chocolate"" and several companies distribute this product under different labels.<br /><br />I found a small maker who takes custom orders, and she made incredible chocolate sweetened only with xylitol! Again, tested on several people. E-mail her: cocosrawchocolates at yahoo.",enormous hope patentpending technology shocked find product not taste like anything thought tested several genetically different individual everybody perception manufacturer called healthy chocolate several company distribute product different labelsi found small maker take custom order made incredible chocolate sweetened xylitol tested several people email cocosrawchocolates yahoo,0.666666667,84,9/20/2011,2011,9,562
B003GS5FMQ,A124URARVE9S89,1,3,1,10/13/2010,"Other flavors are good, but not Barbeque!","I bought 3 different flavors as I'm gluten free and they seemed safe. The PB & J was the best although it's kind of expensive when you are getting mostly peanuts but tasted pretty darned good. The Almonds w/Cranberries is pretty good too! The Barbeque I didn't like AT ALL, they taste strictly like Chipotle, you cannot taste any Ranch, or Barbeque taste.",bought 3 different flavor gluten free seemed safe pb j best although kind expensive getting mostly peanut tasted pretty darned good almond wcranberries pretty good barbeque not like taste strictly like chipotle not taste ranch barbeque taste,0.333333333,63,10/13/2010,2010,10,355
B000LKZ428,A1IB82RCIRO6WI,0,0,1,6/19/2012,"Terrible packaging of ""new"" boxes allows boxes to burst!","This is a great product but it is now in a ""new"" box different from the one shown.  4 of the ""new"" boxes burst  during shipping because the packaging did not adequately protect its vulnerabilities. 5 boxes had the plastic lids torn off the top but the seal seems intact for now.  3 seem ok.  Until they fix the terrible packaging of the ""new"" soup box, don't buy this unless you want to receive a cardboard box full of runny sticky soup and damaged soup boxes.  The box that is shown here is similar to hemp milk boxes I bought from Amazon that arrived in perfect shape.  Unfortunately I did not receive the potato soup in boxes like the one shown in the picture here.",great product new box different  shown 4 new box burst shipping packaging not adequately protect vulnerability 5 box plastic lid torn top seal seems intact 3 seem ok fix terrible packaging new soup box not buy unless want receive cardboard box full runny sticky soup damaged soup box box shown similar hemp milk box bought amazon arrived perfect shape unfortunately not receive potato soup box like  shown picture,0,125,6/19/2012,2012,6,668
B004391DK0,A3RA93M0XRS5Z3,6,11,1,1/17/2011,Better mixes out there!,"When I saw the ingredients on this box I knew it would be a disappointment. It would be much better and pretty easy just to make your own mix. Also, there are plenty of other quality mixes out there like Pamela's and Bob's Red Mill. This will be a huge disappointment to you so don't waste your money.",saw ingredient box knew would disappointment would much better pretty easy make mix also plenty quality mix like pamela bob red mill huge disappointment not waste money,0.545454545,58,1/17/2011,2011,1,301
B0044UO9FY,A27Z2NIR4V446L,9,9,1,12/13/2010,Candy look liked it was open & it is OLD. Do not Buy!,I bought this bag and found it 50% cheaper at smart and final. It was also old and and white. This was terrible! I bought it to put in the candy canisters I give to co-workers. So I didn't find out it was OLD till a co-worker informed me. I was so embarrassed. Do not buy this candy. It all ended up in the trash. Very disappointed!,bought bag found 50 cheaper smart final also old white terrible bought put candy canister give coworkers not find old till coworker informed embarrassed not buy candy ended trash disappointed,1,67,12/13/2010,2010,12,332
B000E1FYT2,A2WC9NFLG57W4H,2,3,1,12/23/2007,cheesecake pudding.?.......not really!,"Not even close, nobody cared for it, now I have a case to get rid of! Ugh!",not even close nobody cared case get rid ugh,0.666666667,17,12/23/2007,2007,12,74
B000FFLHSY,A5IGZ66QCK0SS,4,4,1,5/7/2012,Rotten Berries..,"I placed an order with Amazon for these berries, when the package came the berries were Rotten. They were soft, sprouting and had some mold. I called Amazon who immediately sent out a new package. However, that package was also moldy and sprouting. Amazon was great about giving me a refund without any questions - but it still leaves me without any berries.",placed order amazon berry package came berry rotten soft sprouting mold called amazon immediately sent new package however package also moldy sprouting amazon great giving refund without question still leaf without berry,1,63,5/7/2012,2012,5,358
